id,salary
4,0.00104327134131
6,0.00832748162829
11,0.586130991691
15,0.897353541848
21,0.0132520973776
22,0.000976396627729
34,0.00432968252343
38,0.00046874067267
41,0.714549014439
42,0.118569030103
45,0.702489214566
55,0.00164746728586
63,0.0024801474324
67,0.00151524821537
71,0.654825164938
78,0.349999669313
80,0.34434710775
87,0.467655795627
96,0.00665959360151
98,0.305500315987
103,0.00266292721509
106,0.606360532764
107,0.00469909637402
112,0.4518513626
116,0.344211812658
118,0.00763754104522
119,0.0706225119779
126,0.953937173551
129,0.968319897658
134,0.440775816706
145,0.0443772818002
147,0.279853271478
148,0.99825748888
150,0.00156155952845
155,0.00248483293201
162,0.0764578976332
171,0.199358458528
175,0.558267916828
179,0.533082898559
180,0.557283113436
185,0.169669021103
187,0.00506254391558
191,0.453446223195
194,0.0136050879357
196,0.138190850656
197,0.852674647548
198,0.000653599895364
201,0.564569848383
204,0.531267408351
205,0.708543260797
214,0.00455822765527
215,0.312049990942
220,0.538655292864
227,0.394940198346
230,0.000268293107809
232,0.237580081871
235,0.0537908062484
238,0.0167666728376
244,0.000883778705278
247,0.00951308776133
259,0.604095167974
260,0.674369978441
265,0.228372606096
268,0.00119077925944
273,0.212770508849
278,0.968315917853
290,0.664978225314
294,0.0566730350883
297,0.00224167289499
309,0.393082644783
310,0.693511257235
311,0.00254257734974
318,0.727733297761
320,0.00210099300252
324,0.0024656885552
326,0.0831492669439
328,0.322725049498
331,0.00327286847063
342,0.0122026533985
345,0.0676043037584
351,0.0017967123527
353,0.0639468240444
355,0.69307849038
357,0.999999977771
359,0.0219326637974
371,0.0369253139283
381,0.067520963594
411,0.375445228717
416,0.0592460560239
423,0.0558319052784
424,0.00175975554584
427,0.00399191144988
430,0.2993541956
445,0.791643456833
451,0.121298290425
462,0.739577647875
474,0.0215275290616
479,0.0483020669572
484,0.0333670511176
497,0.114937608635
503,0.0103925209523
505,0.175334182272
508,0.001428694846
511,0.00444955146082
520,0.0725503650104
531,0.0262768978971
541,0.68572174804
547,0.309596564246
548,0.17932610953
556,0.0828558300322
559,0.0125918515457
566,0.212716073312
576,0.140672588747
577,0.394259258566
581,0.81959912582
582,0.859224614997
584,0.0221918005111
593,0.00122742747299
594,0.853513151783
596,0.000176254632781
607,0.610339852934
608,0.0125669248724
611,0.96862848456
