id,salary
4,0.0101697257137
6,0.00766229600935
11,0.591012188188
15,0.718402194151
21,0.0134767224345
22,0.0161008651049
34,0.00621967214677
38,0.0191454106467
41,0.423224209645
42,0.270213989101
45,0.00412426245964
55,0.0114994082941
63,0.0099131430396
67,0.011308877508
71,0.429980591429
78,0.325587332638
80,0.412996348809
87,0.430293261887
96,0.0259030946412
98,0.365331067134
103,0.0124997543348
106,0.307229039349
107,0.0159304711851
112,0.353109296657
116,0.294693621212
118,0.00628732749552
119,0.0274949168488
126,0.0291628203135
129,0.897312505849
134,0.399371667978
145,0.033381707077
147,0.243258245684
148,0.796984286534
150,0.0601423949577
155,0.0123788837389
162,0.231156595395
171,0.324454677629
175,0.364547319579
179,0.632319769209
180,0.0869511557798
185,0.326116547147
187,0.0849023164459
191,0.282717919899
194,0.00559088952001
196,0.169854258418
197,0.0229062434613
198,0.0360719729324
201,0.529279361436
204,0.450137340052
205,0.576622153223
214,0.020746018188
215,0.304365581135
220,0.527722123617
227,0.362590003718
230,0.00678578394763
232,0.03670318717
235,0.0192051587199
238,0.0587667264369
244,0.00908650777608
247,0.0107352847389
259,0.664582975847
260,0.00675779805263
265,0.331046232749
268,0.0107086883994
273,0.315424509137
278,0.793744281796
290,0.361156545517
294,0.275636425936
297,0.0134236389417
309,0.552358406992
310,0.60472691516
311,0.0186659373893
318,0.539686297509
320,0.159786274787
324,0.0124247818597
326,0.0429254675578
328,0.461186087686
331,0.0231088922179
342,0.0338456838557
345,0.143283194644
351,0.0104485649432
353,0.00284032822578
355,0.597697797445
357,0.992348240712
359,0.0317126131745
371,0.0160767387142
381,0.173256437853
411,0.00289183536628
416,0.200624494303
423,0.236250104621
424,0.00608339167503
427,0.00663979845401
430,0.415952981673
445,0.824086492831
451,0.390964793354
462,0.663111362915
474,0.104636466972
479,0.111008640153
484,0.135388912224
497,0.135876876821
503,0.0243061792182
505,0.00805499862536
508,0.0129790768012
511,0.00172054062789
520,0.138526193266
531,0.026072759302
541,0.594740928015
547,0.369493179037
548,0.0844695918044
556,0.619486793728
559,0.0365533162052
566,0.0971530239979
576,0.509857709463
577,0.318189662158
581,0.00866544323431
582,0.0877506649117
584,0.0201427952822
593,0.00756458225385
594,0.656364712322
596,0.00372153339549
607,0.403769516945
608,0.0282261336644
611,0.764373492731
614,0.0693538684925
616,0.0515256881551
618,0.320838410081
627,0.612005124848
628,0.373203600827
633,0.0101880203807
635,0.574356548891
646,0.00491493892764
648,0.0101517081621
649,0.00619753178696
653,0.232486021305
654,0.654005462583
656,0.708229502751
658,0.25644527905
662,0.0279843393057
673,0.81191899886
679,0.805991827034
684,0.300209739982
687,0.0517855694405
694,0.120371050625
698,0.640519205449
703,0.0623450773844
706,0.00608514530629
710,0.247349316728
711,0.645111865568
712,0.347688044605
715,0.0272023977443
717,0.0580462258405
720,0.151921706388
722,0.119178848957
725,0.0619366168374
728,0.0275324342555
740,0.00257687795638
741,0.272446509521
746,0.0278820320399
749,0.361332743382
750,0.0127761228135
756,0.0112130184618
762,0.139059792236
766,0.0343038753247
774,0.300925645512
777,0.131804377517
778,0.124171690027
780,0.0698017074613
783,0.0946737332624
784,0.350246354989
798,0.0225760114576
799,0.593712973985
809,0.231672227815
812,0.0257650636042
815,0.561160689721
827,0.00893633253019
829,0.75996815801
838,0.0435741270625
841,0.0101360802616
844,0.00172224324835
853,0.170381648602
855,0.351607801304
860,0.00760056112559
867,0.113772075469
872,0.576377550016
874,0.0910432839246
878,0.640425108288
879,0.521010719086
881,0.128260484526
882,0.990482031518
886,0.201207106602
888,0.577400799308
897,0.454154981267
903,0.00478051143685
905,0.830833335123
908,0.490047627548
910,0.0177525908387
917,0.396057347396
919,0.00842374080951
928,0.127490493009
935,0.576836616039
942,0.00440240742022
945,0.75387352019
953,0.0122917369954
955,0.00379050618944
974,0.0954133768449
978,0.544697093148
982,0.0291018416416
983,0.266152058662
996,0.00129558274643
1001,0.0126227197303
1002,0.0196638124841
1006,0.466541126992
1010,0.115284922154
1012,0.73095718894
1014,0.312482581983
1015,0.604673816482
1018,0.304187514475
1023,0.26190472151
1024,0.0176227308974
1044,0.00182540232258
1048,0.00471563753408
1054,0.271083824759
1058,0.0311359346966
1068,0.799173753898
1078,0.630556515155
1080,0.029452378872
1094,0.000732226226325
1101,0.635423715671
1103,0.00227857376258
1104,0.00229059545873
1108,0.0386202794928
1113,0.354470856693
1118,0.326820274691
1123,0.275049291999
1126,0.0135793855174
1132,0.214251627673
1140,0.690516623852
1141,0.282845718134
1146,0.0466346239501
1156,0.11708894647
1161,0.559616291153
1166,0.00890017922333
1173,0.378674818003
1182,0.176177931608
1183,0.00274505149217
1185,0.0817083830241
1189,0.00300202932333
1191,0.0377251921457
1193,0.0933543319167
1203,0.141800035591
1204,0.357271629523
1215,0.0268932509351
1219,0.0984845375913
1220,0.0132904312512
1224,0.00828135285261
1226,0.975868174596
1239,0.591821097387
1242,0.00237781573185
1246,0.012232884094
1257,0.340435681207
1262,0.3950589305
1276,0.496599499813
1277,0.335676399398
1284,0.0772118867261
1301,0.274163728519
1302,0.00441515523289
1304,0.19110369526
1308,0.00771187842783
1313,0.148785606883
1314,0.041502051298
1315,0.240184493949
1319,0.536306240543
1322,0.0613640389292
1332,0.0110594485885
1338,0.0163725481713
1339,0.0519587246681
1345,0.806129718971
1350,0.00628148408609
1353,0.0854330911183
1356,0.0105786196507
1363,0.729780963465
1365,0.00389443215172
1369,0.313586723533
1371,0.465116508571
1379,0.751143526294
1384,0.427405498342
1386,0.127016297826
1389,0.590492217424
1391,0.101550082151
1397,0.0170247231374
1399,0.256413211008
1405,0.482237875882
1410,0.0734516278725
1411,0.0106570151586
1413,0.35086150221
1416,0.00699879623136
1417,0.186685766303
1419,0.0141201180146
1423,0.0199720596108
1437,0.0563864547855
1450,0.0121451412722
1453,0.0133731020648
1456,0.173588605827
1464,0.476755980028
1474,0.0273333525231
1475,0.0706003198752
1492,0.0132737240576
1503,0.188727674648
1506,0.466017421966
1507,0.327457955676
1511,0.142786163815
1514,0.255187589359
1522,0.0142799844817
1527,0.0076415940012
1537,0.00384824773665
1556,0.713876692134
1559,0.462031747747
1560,0.00238373422952
1566,0.325266809123
1567,0.435123565402
1569,0.190170350469
1588,0.0457728129543
1594,0.00466845391107
1595,0.00460674503446
1602,0.112079851068
1617,0.00339900016
1620,0.727793586381
1623,0.378734336982
1628,0.413862683617
1629,0.480518995767
1633,0.0105394424035
1634,0.0764886609541
1635,0.00908812214434
1636,0.053335850807
1637,0.0169682993898
1638,0.0166892750263
1640,0.381408648163
1646,0.113395627301
1654,0.457583393575
1661,0.418698454599
1668,0.00754456198653
1670,0.0441782822639
1677,0.277725780704
1680,0.356116216088
1690,0.0394131840478
1696,0.00277226983445
1697,0.0113712252367
1700,0.00341828831725
1702,0.00948072435965
1708,0.412371833686
1709,0.295362725479
1711,0.0252310534338
1715,0.0534143925179
1720,0.511471063162
1721,0.329046728699
1722,0.00162031409952
1723,0.00687245288853
1728,0.57001208387
1731,0.398206566922
1734,0.0814425678993
1738,0.00792742989756
1744,0.37261471542
1750,0.00359261586691
1752,0.372982683432
1753,0.0538557804116
1755,0.430769986239
1758,0.637634283194
1761,0.58389433798
1768,0.00735549671719
1770,0.279387834885
1795,0.0052850299407
1801,0.136731432221
1803,0.0402564084023
1804,0.0301591986657
1808,0.773544085041
1810,0.200199683455
1815,0.0299967225128
1827,0.233833061403
1832,0.14971321847
1846,0.744502182408
1848,0.433072178032
1849,0.0245873800008
1853,0.166828485323
1855,0.04424070404
1856,0.256009099489
1868,0.354727941951
1869,0.0114112808356
1870,0.0142278811429
1884,0.628858522701
1886,0.00519985334256
