id,salary
4,0.000879887551185
6,0.008233958695
11,0.6582593762
15,0.810240821282
21,0.00123963297535
22,0.00116881741689
34,0.00640030202549
38,0.000800834878089
41,0.558856232816
42,0.0932888484998
45,0.41034478892
55,0.00184572296122
63,0.00220045667189
67,0.000393129679496
71,0.553711454716
78,0.288463111144
80,0.428929674026
87,0.490112093349
96,0.0185704989158
98,0.293566089858
103,0.00193208435622
106,0.431229286258
107,0.010521756994
112,0.376484272127
116,0.246324897441
118,0.00857036009746
119,0.078402733779
126,0.938364841444
129,0.931960330794
134,0.364805154135
145,0.019579905074
147,0.202055846972
148,0.986812438307
150,0.000990763448127
155,0.00262779977908
162,0.110143001486
171,0.130341153315
175,0.489303530708
179,0.49393300146
180,0.270064968683
185,0.107603707513
187,0.00311417808755
191,0.367157223363
194,0.0281224916841
196,0.0569612549666
197,0.846243714855
198,0.00121674163175
201,0.678981680334
204,0.546005364924
205,0.70102374294
214,0.00526219289223
215,0.220277871598
220,0.400308199097
227,0.441430320875
230,0.000663428591077
232,0.258580394571
235,0.0533182143027
238,0.0129419026223
244,0.00114115733728
247,0.0311317938596
259,0.543655041976
260,0.58327665065
265,0.19879012266
268,0.00100029735356
273,0.150926098577
278,0.966723075285
290,0.574175976366
294,0.0565899004004
297,0.00394830470265
309,0.382779791284
310,0.562279793474
311,0.00172930518358
318,0.629720638895
320,0.0176164634563
324,0.00271610143587
326,0.0826462231065
328,0.185147152778
331,0.00391055469078
342,0.00788266026884
345,0.0841595699035
351,0.00100310189636
353,0.0619827365734
355,0.609549497941
357,0.998988612845
359,0.0166789410986
371,0.00591701925317
381,0.0237170492935
411,0.27014504858
416,0.0376252911136
423,0.0441622276128
424,0.00664660681682
427,0.00350994366324
430,0.245607570875
445,0.777941831545
451,0.10496586389
462,0.663826540168
474,0.00482266196699
479,0.0309627084812
484,0.0850195083386
497,0.100871012232
503,0.022491841058
505,0.383640230897
508,0.00323006103216
511,0.00177179677559
520,0.0925220928705
531,0.0111981591193
541,0.611379245075
547,0.121866739639
548,0.0322997062501
556,0.284820108172
559,0.00357997935685
566,0.319143435513
576,0.197767419898
577,0.300681123361
581,0.745998464903
582,0.846024236252
584,0.0176221478873
593,0.000756309377803
594,0.771997392237
596,0.001034112773
607,0.551378759925
608,0.014745795425
611,0.943206564063
614,0.170062463902
616,0.000859171294436
618,0.0853777935518
627,0.951355082871
628,0.109420433858
633,0.00138427208526
635,0.91617847523
646,0.000385431555552
648,0.032295174481
649,0.000808217878582
653,0.171527173783
654,0.359112664432
656,0.730043937514
658,0.119757844726
662,0.00101489118475
673,0.753298996763
679,0.923841816992
684,0.469335317229
687,0.0035756340622
694,0.222722431991
698,0.638221313308
703,0.00176389464212
706,0.471998028705
710,0.117144776221
711,0.644780754833
712,0.255198270957
715,0.00711355232923
717,0.00507132185692
720,0.143231320496
722,0.065043253405
725,0.0864211295136
728,0.00165717313579
740,0.0667871690709
741,0.223393666525
746,0.156944268112
749,0.38151595337
750,0.828263186754
756,0.0102176426278
762,0.0859529958103
766,0.00615474551059
774,0.366145838395
777,0.0155058224964
778,0.12920562009
780,0.0014452013942
783,0.0616070130439
784,0.490790359458
798,0.0029072205331
799,0.40407939917
809,0.104618688717
812,0.119357845086
815,0.669254684395
827,0.000370089787373
829,0.819190778471
838,0.0357090604267
841,0.00616662396848
844,0.00396722884492
853,0.27116697098
855,0.0762273223856
860,0.0128535237768
867,0.139298015258
872,0.487409653482
874,0.00614353951222
878,0.633636591607
879,0.592877340128
881,0.0432946477048
882,0.999092229211
886,0.0822796822094
888,0.171088587078
897,0.676605761449
903,0.000921624486721
905,0.769766311864
908,0.353172392955
910,0.00476313046125
917,0.292899966186
919,0.00458259570071
928,0.137883685494
935,0.299159041528
942,0.00245785692041
945,0.762572259085
953,0.000609782525522
955,0.0022984936626
974,0.0502850736292
978,0.995297148412
982,0.0384227375692
983,0.159052660745
