id,salary
4,0.0141004871106
6,0.00635329333065
11,0.465488529807
15,0.712165500387
21,0.0253282445969
22,0.00372352548022
34,0.0436694981587
38,0.00528017989156
41,0.346661608233
42,0.196284793449
45,0.331594941049
55,0.0194965472102
63,0.0222181460244
67,0.00625673266201
71,0.354278912135
78,0.268022541039
80,0.3422333615
87,0.368613574177
96,0.0749623663536
98,0.299349588138
103,0.00399475762541
106,0.232315915277
107,0.00972294344049
112,0.239543637877
116,0.19965551322
118,0.0681865931573
119,0.215582444462
126,0.696808222492
129,0.902592511304
134,0.29849518489
145,0.00922368686596
147,0.179796483741
148,0.934935330406
150,0.019517059228
155,0.0216888982694
162,0.134914837015
171,0.204587131437
175,0.296399267447
179,0.642557146986
180,0.0704924309791
185,0.207586430491
187,0.0293641669554
191,0.178226729471
194,0.0362415439333
196,0.101142321497
197,0.681301191635
198,0.00865234348907
201,0.437395957716
204,0.380696518869
205,0.517018077357
214,0.0465078038538
215,0.221000451076
220,0.352392473803
227,0.279402313885
230,0.0033525469194
232,0.237699616198
235,0.104365648602
238,0.022363881261
244,0.0144622577299
247,0.0180000339523
259,0.578647435926
260,0.276346782752
265,0.33816192907
268,0.0143841166928
273,0.177103298656
278,0.934427355267
290,0.290341720901
294,0.220314832572
297,0.00735089526483
309,0.427238557084
310,0.515595729558
311,0.0087950503637
318,0.43955013537
320,0.0490583207581
324,0.00584223467817
326,0.275634075245
328,0.443125797322
331,0.00836974543393
342,0.0150313847491
345,0.050571784508
351,0.00496087808073
353,0.222455853231
355,0.518784470898
357,0.998548235674
359,0.064504908095
371,0.00455763451364
381,0.0538029530627
411,0.174450931764
416,0.123150021894
423,0.135710589144
424,0.0477107883714
427,0.0548488285882
430,0.328855371054
445,0.814240363679
451,0.329004042025
462,0.641287153001
474,0.0574894718118
479,0.0259020866345
484,0.0341420337185
497,0.0593037743744
503,0.2718262734
505,0.359515203888
508,0.0210148764007
511,0.0201822228332
520,0.048036689936
531,0.0772706730662
541,0.564491674646
547,0.278945000219
548,0.0199489043853
556,0.586156635753
559,0.0110746445661
566,0.0821244607726
576,0.4625752246
577,0.233476751686
581,0.428182978998
582,0.170883087843
584,0.00880805127533
593,0.0215984432392
594,0.615022703751
596,0.0283900126869
607,0.292882738149
608,0.0101808507863
