id,salary
4,0.0187899586478
6,0.0372971353028
11,0.566580002711
15,0.726171089759
21,0.0157264772871
22,0.0262779009561
34,0.0958655988639
38,0.0348416764363
41,0.572568626498
42,0.114289276507
45,0.657777819509
55,0.0248077283387
63,0.0170918269538
67,0.0220680318375
71,0.382643687333
78,0.29563256254
80,0.394358893572
87,0.517801725926
96,0.0613840275609
98,0.302918576098
103,0.0297403803754
106,0.471080651201
107,0.0342474519092
112,0.659375469434
116,0.299556594202
118,0.0475174234568
119,0.0565119447634
126,0.746168731627
129,0.750411163749
134,0.321319736967
145,0.109138812455
147,0.46835216639
148,0.724511081543
150,0.030907720005
155,0.0249616925638
162,0.291746343058
171,0.192380121917
175,0.661408260652
179,0.335050571898
180,0.118351251051
185,0.261180563536
187,0.0420552032363
191,0.545225667591
194,0.0930118968872
196,0.053791437821
197,0.747627595006
198,0.0219415352943
201,0.767140027739
204,0.69900549115
205,0.624912407921
214,0.0236805416795
215,0.265389939967
220,0.477647646651
227,0.661820376937
230,0.0490895304138
232,0.0956065483483
235,0.0450571685349
238,0.043455227191
244,0.0384641990642
247,0.21098225749
259,0.154990339274
260,0.656081604715
265,0.301202192242
268,0.0187339208359
273,0.250755580673
278,0.553147041454
290,0.671748938672
294,0.264676556589
297,0.0453432791368
309,0.438404748421
310,0.469402751807
311,0.0460268522506
318,0.69046903299
320,0.113316801597
324,0.133892814075
326,0.162822373492
328,0.148602397876
331,0.0341039453659
342,0.163509737898
345,0.131161735024
351,0.0414872898478
353,0.192673416977
355,0.730380485109
357,0.74831827342
359,0.0292736978691
371,0.137404610137
381,0.0524534656755
411,0.388649377288
416,0.263559001052
423,0.0883166969024
424,0.148345665462
427,0.0356661031664
430,0.460829502844
445,0.763475164728
451,0.129062007866
462,0.597536795361
474,0.037020242922
479,0.057937237696
484,0.116878156809
497,0.168515163653
503,0.0566653225271
505,0.294243641033
508,0.0448820732668
511,0.0267182357991
520,0.0922485200252
531,0.077423715907
541,0.730945096433
547,0.276284855939
548,0.249135070074
556,0.302058274656
559,0.0861022980605
566,0.588340689024
576,0.184288326153
577,0.307663203802
581,0.593623039111
582,0.120666590809
584,0.0319018159899
593,0.027941652269
594,0.718877556668
596,0.0587764356265
607,0.51695040974
608,0.0343725648267
611,0.751288427191
614,0.591162302779
616,0.0345489625283
618,0.122025231975
627,0.758642519772
628,0.139887378232
633,0.0232218868179
635,0.686053650197
646,0.0203623049187
648,0.105997630323
649,0.0227846157184
653,0.465401830018
654,0.366679471258
656,0.803258255888
658,0.0880816036817
662,0.0215921076594
673,0.733510277498
679,0.744051291587
684,0.287558290033
687,0.0379366967039
694,0.231590941766
698,0.599282218769
703,0.0426976557948
706,0.424479546705
710,0.255464817578
711,0.329947015579
712,0.457276831416
715,0.0209402702612
717,0.0395849685761
720,0.128455327746
722,0.147457470453
725,0.186457534337
728,0.026134274963
740,0.228053404329
741,0.295855877749
746,0.185646887706
749,0.421628335308
750,0.773138205095
756,0.181095161938
762,0.121842972336
766,0.0917954018474
774,0.286537818111
777,0.0458829419789
778,0.386928780866
780,0.0271553161334
783,0.238139165993
784,0.415627311385
798,0.0165053761915
799,0.410021410302
809,0.276855479925
812,0.301458690115
815,0.692318766285
827,0.0141325486683
829,0.738808409623
838,0.16667927813
841,0.0554422520151
844,0.1294374125
853,0.238091227252
855,0.267655906643
860,0.16225115626
867,0.216971205972
872,0.396930153566
874,0.0662635739348
878,0.719165089089
879,0.652125722586
881,0.03911543031
882,0.793106353091
886,0.278295960198
888,0.233843556472
897,0.300820446598
903,0.0212875301816
905,0.768236534843
908,0.397562474787
910,0.027650240126
917,0.282463103385
919,0.0692115652542
928,0.257260258033
935,0.33686121501
942,0.0349852548753
945,0.746415999944
953,0.0490243860029
955,0.0346194002866
974,0.248342022532
978,0.139948886728
982,0.0905329557273
983,0.261203995621
996,0.0734810173284
1001,0.433472376013
1002,0.0327579219727
1006,0.544603978743
1010,0.0957317259026
1012,0.699230211894
1014,0.264040192155
1015,0.451673215983
1018,0.272093299688
1023,0.363079715708
1024,0.0325019983206
1044,0.0234564678269
1048,0.0268790636497
1054,0.636331797829
1058,0.0417503389657
1068,0.755044280149
1078,0.404851012108
1080,0.0339257147306
1094,0.0419380454324
1101,0.341250114511
1103,0.0209344650084
1104,0.0137996427762
1108,0.046570867819
1113,0.274640221394
1118,0.414426807725
1123,0.4283442429
1126,0.157491232885
1132,0.276685673379
1140,0.407930200393
1141,0.301227116642
1146,0.0225954528889
1156,0.0839677105942
1161,0.360999447966
1166,0.278771457999
1173,0.502553681645
