id,salary
4,0.00194317117823
6,0.0242288662072
11,0.703812317904
15,0.852830653771
21,0.00489017223233
22,0.00330248003549
34,0.0223634758388
38,0.00247988526922
41,0.513454213771
42,0.35886783065
45,0.471571615776
55,0.00333413082056
63,0.00568594537952
67,0.00290671723958
71,0.536435394789
78,0.445381214544
80,0.498593907713
87,0.479826842552
96,0.0117766529505
98,0.443633491645
103,0.0108969731598
106,0.424559782097
107,0.0148877071833
112,0.36764860642
116,0.37256026283
118,0.0518348206048
119,0.165021321736
126,0.903258911257
129,0.972096564768
134,0.418384197363
145,0.0141614383873
147,0.278276333048
148,0.980626907306
150,0.00433907935604
155,0.00453243097771
162,0.173152810873
171,0.236306215706
175,0.480925128552
179,0.841471585191
180,0.198562349966
185,0.220501426839
187,0.0221087467558
191,0.293872498076
194,0.0159401319216
196,0.208962501853
197,0.896004020853
198,0.00513520441778
201,0.588216648191
204,0.549366893266
205,0.643534524821
214,0.00454473504914
215,0.384171957468
220,0.531958031582
227,0.483467622121
230,0.00348861490808
232,0.157336860402
235,0.0724882452708
238,0.0231825383336
244,0.00188958884332
247,0.00500296177132
259,0.663506021017
260,0.577989398924
265,0.545035697279
268,0.00234027976279
273,0.269894196419
278,0.979767286875
290,0.468259711292
294,0.23359322314
297,0.00635258255322
309,0.484819528656
310,0.66439326245
311,0.00747242786871
318,0.622117294435
320,0.0468393612959
324,0.00628324011566
326,0.235534934448
328,0.552247722669
331,0.00811288532776
342,0.0193437526806
345,0.118268769604
351,0.00421010534174
353,0.256899589916
355,0.670270801605
357,0.998588111135
359,0.019057963695
371,0.00669809926123
381,0.11863452108
411,0.364632269003
416,0.157285931208
423,0.0827797240163
424,0.0193617915316
427,0.0294976321706
430,0.403406585414
445,0.8915837976
451,0.356534278996
462,0.748755951421
474,0.0341288542386
479,0.0566648956078
484,0.0271844436204
497,0.140196251204
503,0.177938982738
505,0.675092128367
508,0.00329174143108
511,0.0170185806394
520,0.097454851467
531,0.00742140997996
541,0.716175922715
547,0.420456206986
548,0.0144318776068
556,0.70341409976
559,0.00310358761143
566,0.13648052392
576,0.55163951693
577,0.420682612789
581,0.740050020998
582,0.610788791091
584,0.0242345879211
593,0.00149739973511
594,0.737085510568
596,0.0119762427557
607,0.487002408754
608,0.0147216458545
611,0.966971601272
614,0.129667706392
616,0.00404925902796
618,0.36796670742
627,0.92512081514
628,0.411060690394
633,0.00298558990395
635,0.905671156867
